Case ID,Variant,Priority,Issue Type,Report Channel,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,Resolution_Time_Hours,Predicted_Duration_Hours,Absolute_Error_Hours
INC20660,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,20,0,10.9,9.003996090401968,1.8960039095980328
INC20661,Variant 1,Medium,Incident,Website,6,2,0.0,0,12,20,0,8.816666666666666,9.18708539161456,0.37041872494789274
INC20662,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,1,0,8.966666666666667,9.526425310491973,0.5597586438253064
INC20663,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,20,0,14.683333333333334,12.61698254970338,2.0663507836299537
INC20664,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,15,0,7.516666666666667,8.316544655884234,0.7998779892175678
INC20665,Variant 1,High,Bug,Email,6,3,0.0,0,18,4,0,5.183333333333334,4.594775214446044,0.5885581188872893
INC20666,Variant 1,Medium,Feature Request,App,6,2,0.0,0,12,4,1,7.85,9.237084938672437,1.3870849386724373
INC20667,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,14,0,12.666666666666666,13.128360938997458,0.4616942723307922
INC20668,Variant 3,Medium,Technical Issue,Website,8,6,1.0,0,48,22,0,15.05,14.108959611992953,0.9410403880070479
INC20669,Variant 3,Low,Feature Request,Website,8,5,1.0,0,40,21,1,28.216666666666665,27.718991246253754,0.4976754204129108
INC2067,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,8,1,27.25,26.326834293946806,0.9231657060531937
INC20670,Variant 3,Medium,Feature Request,App,8,6,1.0,0,48,19,0,12.15,12.44410317660735,0.29410317660734897
INC20671,Variant 3,High,Performance Issue,Website,8,5,1.0,0,40,18,1,7.45,6.667339724781388,0.7826602752186123
INC20672,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,1,0,14.9,13.344218523663063,1.5557814763369375
INC20673,Variant 1,High,Bug,Email,6,2,0.0,0,12,15,0,6.9,4.756036918791081,2.143963081208919
INC20674,Variant 1,High,Service Request,Website,6,2,0.0,0,12,14,0,5.05,4.825131315906319,0.2248686840936811
INC20675,Variant 11,Low,Performance Issue,Email,6,3,0.0,0,18,5,0,16.7,18.775167866859903,2.0751678668599034
INC20676,Variant 1,Medium,Performance Issue,Email,6,3,0.0,0,18,10,1,7.583333333333333,8.8765099625683,1.2931766292349662
INC20677,Variant 4,Medium,Feature Request,Email,7,5,1.0,0,35,3,0,14.216666666666667,13.82629722222221,0.3903694444444561
INC2068,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,3,0,12.95,13.63835973730991,0.6883597373099111
INC20680,Variant 1,Low,Performance Issue,Website,6,3,0.0,0,18,8,0,19.033333333333335,18.878987811571143,0.15434552176219185
INC20681,Variant 2,Medium,Bug,Email,4,2,0.0,1,8,10,1,5.416666666666667,5.0708395723104065,0.34582709435626047
INC20682,Variant 1,Low,Technical Issue,Website,6,2,0.0,0,12,17,1,18.666666666666668,19.23685163740581,0.5701849707391418
INC20683,Variant 5,Medium,Incident,Website,12,6,1.0,1,72,23,0,20.883333333333333,19.130672266313926,1.7526610670194067
INC20684,Variant 13,Low,Performance Issue,Email,11,6,1.0,0,66,22,1,33.78333333333333,34.36677028218692,0.5834369488535884
INC20685,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,11,1,29.15,25.639274058194907,3.5107259418050916
INC20686,Variant 3,Low,Feature Request,Website,8,5,1.0,0,40,6,0,28.2,28.148093787693803,0.05190621230619641
INC20687,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,5,0,7.633333333333334,8.894976390738888,1.2616430574055544
INC20688,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,23,0,26.35,25.741972222331032,0.6080277776689691
INC20689,Variant 2,Medium,Service Request,Website,4,3,0.0,1,12,15,1,5.45,5.366154894179893,0.08384510582010751
INC2069,Variant 1,Medium,Technical Issue,Email,6,3,0.0,0,18,2,1,10.7,9.411881820802645,1.2881181791973546
INC20690,Variant 7,Medium,Bug,Email,15,8,3.0,0,120,16,0,24.133333333333333,20.962876102292793,3.1704572310405403
INC20691,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,5,0,14.816666666666666,13.02058108604065,1.7960855806260163
INC20692,Variant 4,Medium,Feature Request,Email,7,4,1.0,0,28,15,0,12.216666666666667,12.688924031279178,0.47225736461251167
INC20693,Variant 1,Medium,Incident,Email,6,2,0.0,0,12,13,0,8.1,9.439586367028033,1.3395863670280335
INC20694,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,19,0,30.7,27.507125586065182,3.192874413934817
INC20695,Variant 1,Medium,Incident,Email,6,2,0.0,0,12,17,0,7.15,8.10920637526054,0.9592063752605391
INC20697,Variant 1,High,Performance Issue,Website,6,3,0.0,0,18,13,0,5.766666666666667,4.961573551802228,0.8050931148644382
INC20698,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,6,0,13.95,13.5938088211119,0.3561911788880998
INC20699,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,21,0,27.966666666666665,26.223597422341104,1.7430692443255609
INC2070,Variant 11,High,Bug,Email,6,3,0.0,0,18,11,0,5.616666666666666,4.777980607663941,0.8386860590027254
INC20700,Variant 1,High,Incident,Website,6,3,0.0,0,18,0,0,4.55,5.3804004432296075,0.8304004432296077
INC20701,Variant 4,High,Feature Request,Email,7,4,1.0,0,28,11,0,6.966666666666667,5.956818893298057,1.0098477733686098
INC20702,Variant 1,Medium,Maintenance,Phone,6,2,0.0,0,12,10,1,8.766666666666667,9.372436067019398,0.605769400352731
INC20703,Variant 3,Low,Incident,Website,8,5,1.0,0,40,12,0,30.95,29.150755044492563,1.7992449555074366
INC20704,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,15,1,8.783333333333333,9.074930146242655,0.29159681290932227
INC20705,Variant 2,Low,Bug,Website,4,2,0.0,1,8,21,0,11.883333333333333,8.82377203182621,3.0595613015071237
INC20706,Variant 1,High,Service Request,Email,6,3,0.0,0,18,9,1,4.983333333333333,4.913811067019402,0.06952226631393099
INC20707,Variant 3,Low,Feature Request,App,8,4,1.0,0,32,18,0,29.3,28.37490589641838,0.9250941035816211
INC20708,Variant 3,Medium,Incident,Email,8,5,1.0,0,40,8,1,12.9,14.238277557319215,1.3382775573192145
INC20709,Variant 11,Low,Service Request,Email,6,3,0.0,0,18,11,1,16.633333333333333,19.05580533108866,2.422471997755327
INC2071,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,18,1,28.316666666666666,27.7528411335578,0.5638255331088651
INC20710,Variant 3,High,Service Request,Website,8,4,1.0,0,32,16,0,7.35,6.77038537558121,0.5796146244187899
INC20711,Variant 13,High,Service Request,Website,11,5,1.0,0,55,9,0,9.266666666666667,9.040426551226554,0.22624011544011324
INC20712,Variant 2,Medium,Feature Request,Email,4,2,0.0,1,8,2,0,5.55,4.423621538800703,1.1263784611992964
INC20713,Variant 7,High,Bug,Email,15,7,3.0,0,105,15,1,10.15,10.0589939935065,0.09100600649350099
INC20714,Variant 1,Medium,Performance Issue,Email,6,3,0.0,0,18,15,1,9.933333333333334,8.809372279726439,1.1239610536068945
INC20715,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,0,1,6.15,7.115772465415847,0.9657724654158466
INC20716,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,15,0,33.03333333333333,26.863297777376932,6.1700355559563995
INC20717,Variant 2,Medium,Maintenance,Website,4,2,0.0,1,8,7,0,4.8,4.86599833854417,0.06599833854417003
INC20718,Variant 1,Low,Bug,Email,6,2,0.0,0,12,5,1,18.433333333333334,18.64377418831169,0.21044085497835496
INC20719,Variant 9,Medium,Feature Request,Website,10,5,1.0,0,50,20,0,17.55,17.008394378306868,0.5416056216931331
INC2072,Variant 4,Low,Bug,Email,7,5,1.0,0,35,5,0,27.133333333333333,27.61535903078401,0.4820256974506769
INC20720,Variant 2,Low,Feature Request,Email,4,2,0.0,1,8,5,0,11.366666666666667,11.111227513227515,0.255439153439152
INC20721,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,13,0,11.4,12.408946228154553,1.008946228154553
INC20722,Variant 2,Medium,Bug,Email,4,3,0.0,1,12,12,1,5.433333333333334,4.858700308641975,0.5746330246913587
INC20723,Variant 2,Medium,Bug,Website,4,3,0.0,1,12,18,0,5.85,5.214555268959438,0.635444731040562
INC20724,Variant 12,Low,Feature Request,Website,6,3,0.0,0,18,1,0,19.566666666666666,18.22577600085101,1.3408906658156567
INC20725,Variant 3,Medium,Service Request,Website,8,5,1.0,0,40,16,0,11.016666666666667,13.53909908298917,2.522432416322502
INC20726,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,1,0,8.566666666666666,9.817085944765111,1.2504192780984447
INC20727,Variant 2,Medium,Bug,Website,4,2,0.0,1,8,12,0,4.833333333333333,4.953841790925124,0.12050845759179118
INC20728,Variant 3,Low,Service Request,Website,8,5,1.0,0,40,2,0,33.2,29.81829671516755,3.3817032848324544
INC20729,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,18,0,11.783333333333333,13.403576870178558,1.6202435368452246
INC2073,Variant 7,High,Bug,Website,15,8,3.0,0,120,19,1,12.733333333333333,10.89187840708674,1.841454926246593
INC20730,Variant 1,Medium,Incident,Website,6,3,0.0,0,18,17,0,8.883333333333333,9.636039865204692,0.7527065318713593
INC20731,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,22,0,13.416666666666666,13.215768496017368,0.20089817064929782
INC20732,Variant 12,Low,Feature Request,Website,6,3,0.0,0,18,16,0,18.033333333333335,19.5378652773883,1.504531944054964
INC20733,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,10,1,9.933333333333334,10.115062179753759,0.18172884642042497
INC20734,Variant 3,Medium,Incident,Website,8,5,1.0,0,40,4,1,12.8,13.088236342207173,0.2882363422071723
INC20735,Variant 3,Low,Technical Issue,Email,8,3,1.0,0,24,12,0,29.083333333333332,27.65400189054774,1.4293314427855925
INC20736,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,21,0,8.233333333333333,9.343195326124492,1.10986199279116
INC20737,Variant 1,Low,Incident,Website,6,3,0.0,0,18,3,0,18.4,20.03166948545282,1.6316694854528215
INC20738,Variant 3,Medium,Performance Issue,App,8,5,1.0,0,40,10,1,15.683333333333334,14.405230209904467,1.278103123428867
INC20739,Variant 2,Low,Bug,Website,4,2,0.0,1,8,15,0,7.516666666666667,9.963784567901241,2.4471179012345745
INC2074,Variant 3,Medium,Service Request,Email,8,4,1.0,0,32,20,0,15.283333333333333,13.394601449224911,1.888731884108422
INC20740,Variant 6,High,Maintenance,Email,10,8,2.0,0,80,1,0,6.983333333333333,7.4064671957672,0.4231338624338665
INC20741,Variant 3,Medium,Service Request,Website,8,4,1.0,0,32,22,1,13.283333333333333,13.28474747274331,0.0014141394099773663
INC20742,Variant 11,Low,Performance Issue,Website,6,4,0.0,0,24,5,0,17.6,18.30553184122975,0.7055318412297495
INC20743,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,13,1,20.65,27.0784749599166,6.428474959916603
INC20744,Variant 1,Medium,Incident,Website,6,2,0.0,0,12,10,0,9.366666666666667,10.124244321110996,0.7575776544443293
INC20745,Variant 1,High,Feature Request,Website,6,2,0.0,0,12,0,1,4.633333333333334,4.710524328449329,0.07719099511599481
INC20746,Variant 1,Medium,Feature Request,Email,6,2,0.0,0,12,19,1,9.066666666666666,8.686288668430326,0.3803779982363409
INC20748,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,18,0,17.083333333333332,15.090713829026814,1.9926195043065178
INC20749,Variant 1,Low,Performance Issue,Email,6,2,0.0,0,12,20,1,15.966666666666667,19.734017622655106,3.767350955988439
INC2075,Variant 4,Low,Service Request,Email,7,5,1.0,0,35,2,0,22.5,24.362419334215186,1.8624193342151862
INC20750,Variant 4,High,Bug,Email,7,3,1.0,0,21,13,0,6.15,6.41012200176367,0.26012200176367006
INC20751,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,18,0,8.766666666666667,9.554013041321715,0.7873463746550478
INC20752,Variant 1,Low,Bug,Email,6,3,0.0,0,18,19,0,19.333333333333332,18.446687987552597,0.8866453457807353
INC20753,Variant 1,Low,Bug,Email,6,3,0.0,0,18,14,1,20.3,17.72335978835979,2.5766402116402105
INC20754,Variant 3,High,Performance Issue,Email,8,4,1.0,0,32,6,0,6.716666666666667,6.397406124739454,0.3192605419272132
INC20755,Variant 1,High,Bug,Website,6,3,0.0,0,18,16,0,4.2,4.808441579385573,0.6084415793855724
INC20756,Variant 4,Low,Performance Issue,Website,7,5,1.0,0,35,8,0,27.866666666666667,25.42126003086419,2.4454066358024775
INC20757,Variant 4,Medium,Maintenance,Website,7,5,1.0,0,35,20,0,12.266666666666667,12.974485161135156,0.7078184944684889
INC20758,Variant 1,High,Performance Issue,Email,6,3,0.0,0,18,10,0,3.5833333333333335,4.991143401505903,1.4078100681725698
INC20759,Variant 5,Medium,Feature Request,Website,12,5,1.0,1,60,17,0,20.75,20.601322817460314,0.14867718253968576
INC2076,Variant 4,Low,Bug,Website,7,5,1.0,0,35,3,0,21.866666666666667,25.821974210357556,3.955307543690889
INC20760,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,8,0,9.433333333333334,9.749980584207911,0.3166472508745777
INC20761,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,13,0,8.15,9.415269860301088,1.2652698603010872
INC20762,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,10,0,13.483333333333333,12.866547971897525,0.6167853614358076
INC20763,Variant 5,High,Feature Request,Website,12,4,1.0,1,48,2,1,12.45,10.326604848084015,2.123395151915984
INC20764,Variant 3,High,Performance Issue,Email,8,5,1.0,0,40,13,1,7.516666666666667,7.334434303350974,0.18223236331569304
INC20765,Variant 3,High,Incident,Website,8,3,1.0,0,24,14,1,8.516666666666667,7.397637640291805,1.1190290263748626
INC20766,Variant 3,Medium,Service Request,App,8,3,1.0,0,24,22,0,14.516666666666667,13.687975921284687,0.8286907453819801
INC20767,Variant 3,Medium,Service Request,Email,8,5,1.0,0,40,10,0,14.483333333333333,13.39286553624752,1.0904677970858128
INC20768,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,13,0,7.566666666666666,8.889969137960797,1.3233024712941308
INC20769,Variant 1,Medium,Technical Issue,Email,6,3,0.0,0,18,9,1,8.016666666666667,9.105955521484686,1.0892888548180188
INC2077,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,22,1,4.366666666666666,5.555493692881193,1.1888270262145264
INC20770,Variant 3,Low,Feature Request,Website,8,5,1.0,0,40,20,1,22.45,25.879207331249003,3.4292073312490032
INC20771,Variant 3,Low,Service Request,Website,8,5,1.0,0,40,20,0,25.766666666666666,27.880072707539355,2.1134060408726896
INC20772,Variant 1,High,Bug,Website,6,3,0.0,0,18,6,0,6.0,5.283602495883749,0.7163975041162507
INC20773,Variant 1,Medium,Performance Issue,Email,6,2,0.0,0,12,10,0,8.55,9.386999280503439,0.8369992805034379
INC20774,Variant 3,Low,Performance Issue,Email,8,6,1.0,0,48,20,1,33.516666666666666,27.758516210178733,5.7581504564879324
INC20776,Variant 3,Low,Maintenance,Email,8,6,1.0,0,48,13,0,26.416666666666668,27.5788229717813,1.1621563051146317
INC20777,Variant 1,Low,Incident,Website,6,3,0.0,0,18,13,1,18.416666666666668,20.940287437254096,2.523620770587428
INC20778,Variant 11,High,Feature Request,Email,6,3,0.0,0,18,7,0,3.9166666666666665,4.530383421516752,0.6137167548500853
INC20779,Variant 4,Medium,Bug,Email,7,6,1.0,0,42,13,0,12.133333333333333,11.777130737934908,0.35620259539842536
INC2078,Variant 9,High,Feature Request,Website,10,4,1.0,0,40,22,0,12.45,10.054547795414464,2.395452204585535
INC20780,Variant 3,High,Performance Issue,Email,8,4,1.0,0,32,23,0,5.85,6.52875902532829,0.67875902532829
INC20781,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,16,1,14.733333333333333,14.77878659442409,0.04545326109075809
INC20782,Variant 1,Medium,Incident,Email,6,2,0.0,0,12,22,0,12.683333333333334,9.727621210887872,2.955712122445462
INC20783,Variant 3,Medium,Performance Issue,Email,8,5,1.0,0,40,7,0,15.233333333333333,12.619435484861622,2.6138978484717104
INC20784,Variant 4,Medium,Performance Issue,Email,7,5,1.0,0,35,20,0,12.8,12.0967794973545,0.7032205026455003
INC20785,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,0,1,7.5,9.450059876928629,1.9500598769286288
INC20786,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,20,0,10.95,9.881370956975115,1.0686290430248846
INC20787,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,18,0,10.133333333333333,9.554013041321715,0.5793202920116176
INC20788,Variant 3,Medium,Incident,App,8,4,1.0,0,32,21,0,14.333333333333334,13.536220184109636,0.7971131492236978
INC2079,Variant 3,Low,Performance Issue,Email,8,3,1.0,0,24,7,1,27.433333333333334,27.91455058722141,0.4812172538880759
INC20790,Variant 1,Low,Bug,Email,6,3,0.0,0,18,2,1,19.033333333333335,20.935040484977993,1.9017071516446578
INC20792,Variant 3,Medium,Performance Issue,Email,8,3,1.0,0,24,19,0,13.133333333333333,13.057796296296294,0.07553703703703896
INC20793,Variant 2,Low,Feature Request,Email,4,3,0.0,1,12,18,0,11.466666666666667,11.476994466490295,0.01032779982362797
INC20794,Variant 1,Low,Performance Issue,Phone,6,2,0.0,0,12,14,1,18.1,19.309507760141088,1.2095077601410864
INC20795,Variant 7,Medium,Bug,Website,15,7,3.0,0,105,23,0,23.483333333333334,21.440122288359806,2.0432110449735283
INC20796,Variant 10,Medium,Feature Request,Website,6,4,1.0,1,24,2,0,10.833333333333334,9.16693601120696,1.6663973221263735
INC20797,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,0,0,13.216666666666667,12.764471434941848,0.45219523172481857
INC20798,Variant 7,High,Bug,Email,15,7,3.0,0,105,19,0,9.35,10.021842129629633,0.6718421296296331
INC20799,Variant 3,Medium,Technical Issue,Website,8,4,1.0,0,32,4,0,12.566666666666666,13.803899804593549,1.2372331379268822
INC2080,Variant 7,Medium,Bug,App,15,7,3.0,0,105,8,0,22.266666666666666,22.257180888247543,0.009485778419122681
INC20800,Variant 3,Medium,Performance Issue,App,8,5,1.0,0,40,7,1,17.333333333333332,14.521098753252923,2.8122345800804087
INC20801,Variant 3,Medium,Performance Issue,App,8,5,1.0,0,40,13,0,14.1,13.406809538301216,0.6931904616987836
INC20802,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,6,0,13.633333333333333,13.806041355279522,0.17270802194618895
INC20803,Variant 1,High,Bug,Website,6,2,0.0,0,12,0,0,6.433333333333334,4.85308978781939,1.5802435455139436
INC20804,Variant 1,High,Bug,Website,6,3,0.0,0,18,0,1,4.1,4.4471098218139895,0.34710982181398986
INC20805,Variant 3,Low,Performance Issue,Email,8,6,1.0,0,48,20,0,32.583333333333336,27.121175539121364,5.462157794211972
INC20806,Variant 11,Low,Bug,Email,6,3,0.0,0,18,11,0,17.083333333333332,18.57619129551004,1.492857962176707
INC20807,Variant 1,High,Service Request,Email,6,3,0.0,0,18,3,0,3.8833333333333333,4.677427218768887,0.7940938854355539
INC20808,Variant 8,Low,Bug,Email,10,3,0.0,0,30,6,1,30.55,32.826925066137576,2.2769250661375757
INC20809,Variant 1,High,Performance Issue,Email,6,3,0.0,0,18,15,0,5.583333333333333,5.087937132774629,0.49539620055870426
INC2081,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,16,1,7.5,8.29521957447962,0.7952195744796207
INC20810,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,6,0,8.95,9.02622954076487,0.07622954076487076
INC20811,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,1,0,11.333333333333334,13.13216959095475,1.7988362576214154
INC20812,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,22,0,15.3,13.916886812593894,1.3831131874061064
INC20813,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,23,0,13.783333333333333,13.988315801264829,0.20498246793149555
INC20814,Variant 1,Medium,Feature Request,App,6,3,0.0,0,18,16,1,9.233333333333333,8.828710950777623,0.4046223825557096
INC20815,Variant 3,Low,Performance Issue,Website,8,6,1.0,0,48,2,0,28.383333333333333,26.703129935650775,1.6802033976825577
INC20816,Variant 1,Medium,Performance Issue,Phone,6,2,0.0,0,12,4,0,7.0,7.816999703383038,0.8169997033830381
INC20817,Variant 1,Low,Performance Issue,Website,6,3,0.0,0,18,16,0,18.166666666666668,19.534413778813754,1.3677471121470859
INC20818,Variant 2,High,Bug,Email,4,2,0.0,1,8,0,0,1.7,2.1367026014109345,0.43670260141093453
INC20819,Variant 3,Low,Feature Request,Email,8,4,1.0,0,32,12,0,31.7,29.49024072671158,2.2097592732884195
INC2082,Variant 3,Medium,Service Request,App,8,4,1.0,0,32,0,0,13.816666666666666,12.306441995350337,1.5102246713163296
INC20820,Variant 1,Low,Performance Issue,Website,6,3,0.0,0,18,13,0,16.166666666666668,19.78573388848805,3.619067221821382
INC20821,Variant 3,Low,Feature Request,Website,8,5,1.0,0,40,22,0,27.85,26.633387574367365,1.2166124256326363
INC20822,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,16,0,24.0,20.177716612903016,3.8222833870969843
INC20823,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,14,0,11.766666666666667,13.569949378245214,1.8032827115785466
INC20824,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,16,0,11.683333333333334,13.391630610686997,1.7082972773536635
