Case ID,Variant,Priority,Issue Type,Report Channel,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,Resolution_Time_Hours
INC19884,Variant 2,Low,Bug,Email,4,3,0.0,1,12,17,0,10.466666666666667
INC19885,Variant 3,Low,Performance Issue,Website,8,3,1.0,0,24,2,0,31.2
INC19886,Variant 1,Medium,Performance Issue,Website,6,2,0.0,0,12,11,1,9.733333333333333
INC19887,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,13,0,7.433333333333334
INC19888,Variant 7,Medium,Bug,Website,15,8,3.0,0,120,5,0,21.866666666666667
INC19889,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,15,0,11.883333333333333
INC1989,Variant 5,Medium,Incident,App,12,6,1.0,1,72,1,1,19.0
INC19890,Variant 5,Medium,Performance Issue,Email,12,4,1.0,1,48,17,0,19.283333333333335
INC19891,Variant 4,Medium,Bug,Website,7,5,1.0,0,35,23,1,14.133333333333333
INC19892,Variant 2,Low,Technical Issue,Email,4,3,0.0,1,12,1,0,11.366666666666667
INC19893,Variant 4,Medium,Incident,Website,7,5,1.0,0,35,13,0,12.7
INC19894,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,19,0,28.783333333333335
INC19895,Variant 1,High,Bug,Website,6,2,0.0,0,12,16,0,4.633333333333334
INC19896,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,21,1,8.083333333333334
INC19897,Variant 11,Low,Performance Issue,Email,6,4,0.0,0,24,16,0,22.366666666666667
INC19898,Variant 3,Medium,Feature Request,Website,8,6,1.0,0,48,16,0,10.433333333333334
INC19899,Variant 3,Medium,Service Request,App,8,4,1.0,0,32,23,0,15.95
INC1990,Variant 13,Low,Performance Issue,Website,11,4,1.0,0,44,21,0,34.55
INC19900,Variant 1,High,Incident,Website,6,3,0.0,0,18,12,0,4.0
INC19901,Variant 6,Medium,Technical Issue,Website,10,5,2.0,0,50,7,0,17.983333333333334
INC19902,Variant 10,Low,Bug,Email,6,4,1.0,1,24,15,0,16.366666666666667
INC19903,Variant 3,Medium,Performance Issue,App,8,5,1.0,0,40,5,1,11.45
INC19904,Variant 1,High,Bug,Website,6,3,0.0,0,18,5,0,4.4
INC19905,Variant 13,Medium,Service Request,Website,11,4,1.0,0,44,0,0,17.766666666666666
INC19906,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,17,0,14.633333333333333
INC19907,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,3,1,14.933333333333334
INC19908,Variant 3,High,Performance Issue,Website,8,3,1.0,0,24,10,0,5.316666666666666
INC19909,Variant 1,High,Bug,Website,6,3,0.0,0,18,5,1,3.183333333333333
INC1991,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,20,0,10.383333333333333
INC19910,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,21,0,12.75
INC19911,Variant 7,High,Bug,Website,15,8,3.0,0,120,16,0,10.616666666666667
INC19912,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,7,0,6.2
INC19913,Variant 1,Low,Technical Issue,Website,6,3,0.0,0,18,10,1,21.683333333333334
INC19914,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,8,1,26.233333333333334
INC19915,Variant 4,Low,Performance Issue,Email,7,4,1.0,0,28,0,0,24.566666666666666
INC19916,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,10,0,13.783333333333333
INC19917,Variant 1,High,Feature Request,Email,6,2,0.0,0,12,1,0,4.983333333333333
INC19918,Variant 4,Medium,Maintenance,Website,7,4,1.0,0,28,7,0,14.133333333333333
INC19919,Variant 4,Low,Bug,Website,7,5,1.0,0,35,19,0,22.3
INC1992,Variant 3,High,Performance Issue,App,8,5,1.0,0,40,8,1,7.95
INC19920,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,13,0,12.7
INC19921,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,20,1,8.083333333333334
INC19922,Variant 3,Medium,Incident,Website,8,5,1.0,0,40,17,0,15.183333333333334
INC19923,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,15,1,13.216666666666667
INC19924,Variant 1,Medium,Maintenance,Email,6,3,0.0,0,18,22,0,8.183333333333334
INC19925,Variant 3,High,Performance Issue,Website,8,5,1.0,0,40,1,0,5.766666666666667
INC19926,Variant 3,Medium,Performance Issue,App,8,6,1.0,0,48,22,0,10.216666666666667
INC19928,Variant 2,Medium,Performance Issue,Website,4,2,0.0,1,8,16,0,6.516666666666667
INC19929,Variant 3,Medium,Incident,Email,8,5,1.0,0,40,10,0,13.3
INC1993,Variant 3,Low,Service Request,Website,8,4,1.0,0,32,13,0,29.366666666666667
INC19930,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,12,0,7.116666666666666
INC19931,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,7,1,9.183333333333334
INC19932,Variant 3,High,Service Request,Website,8,5,1.0,0,40,17,1,6.883333333333334
INC19933,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,5,0,12.133333333333333
INC19934,Variant 4,Low,Maintenance,Email,7,4,1.0,0,28,20,0,27.4
INC19935,Variant 1,Medium,Performance Issue,Phone,6,3,0.0,0,18,13,1,8.066666666666666
INC19936,Variant 1,High,Feature Request,Phone,6,3,0.0,0,18,4,0,5.733333333333333
INC19937,Variant 1,Medium,Technical Issue,Website,6,3,0.0,0,18,4,0,9.7
INC19938,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,18,0,33.46666666666667
INC19939,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,8,0,11.183333333333334
INC1994,Variant 5,Medium,Performance Issue,Email,12,4,1.0,1,48,23,0,16.283333333333335
INC19940,Variant 1,Low,Service Request,App,6,3,0.0,0,18,4,0,17.6
INC19941,Variant 3,Low,Technical Issue,Website,8,5,1.0,0,40,22,0,23.75
INC19942,Variant 1,High,Feature Request,Email,6,3,0.0,0,18,22,1,4.4
INC19943,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,23,0,9.466666666666667
INC19944,Variant 3,Medium,Service Request,Email,8,6,1.0,0,48,8,1,14.45
INC19945,Variant 3,Medium,Service Request,Website,8,4,1.0,0,32,8,0,11.916666666666666
INC19946,Variant 5,Medium,Feature Request,Website,12,6,1.0,1,72,0,0,19.383333333333333
INC19947,Variant 3,Low,Feature Request,Email,8,3,1.0,0,24,17,1,29.866666666666667
INC19949,Variant 3,Medium,Maintenance,Website,8,4,1.0,0,32,12,0,13.666666666666666
INC19950,Variant 2,Medium,Performance Issue,Email,4,2,0.0,1,8,5,0,4.533333333333333
INC19951,Variant 7,High,Bug,Email,15,7,3.0,0,105,6,0,11.55
INC19953,Variant 4,Low,Feature Request,Email,7,3,1.0,0,21,12,0,24.916666666666668
INC19954,Variant 4,Medium,Feature Request,Website,7,4,1.0,0,28,9,0,12.15
INC19955,Variant 3,Medium,Incident,Website,8,3,1.0,0,24,0,1,13.383333333333333
INC19956,Variant 5,Medium,Performance Issue,App,12,5,1.0,1,60,14,0,16.833333333333332
INC19957,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,0,0,9.283333333333333
INC19959,Variant 3,Low,Performance Issue,Email,8,3,1.0,0,24,15,1,32.88333333333333
INC1996,Variant 3,Medium,Incident,Website,8,5,1.0,0,40,7,0,13.816666666666666
INC19960,Variant 1,Low,Performance Issue,Email,6,2,0.0,0,12,20,1,22.45
INC19961,Variant 3,High,Feature Request,Website,8,5,1.0,0,40,9,1,6.383333333333334
INC19962,Variant 3,Low,Incident,Email,8,4,1.0,0,32,11,0,26.35
INC19963,Variant 3,Medium,Performance Issue,App,8,5,1.0,0,40,8,0,13.25
INC19964,Variant 1,Low,Bug,Email,6,3,0.0,0,18,3,0,17.516666666666666
INC19965,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,1,0,14.35
INC19966,Variant 3,Low,Feature Request,Website,8,4,1.0,0,32,2,0,27.95
INC19967,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,6,0,12.666666666666666
INC19968,Variant 3,Medium,Technical Issue,Website,8,5,1.0,0,40,13,0,11.883333333333333
INC19969,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,3,1,17.633333333333333
INC1997,Variant 3,Low,Feature Request,Website,8,4,1.0,0,32,3,1,32.68333333333333
INC19970,Variant 3,Low,Performance Issue,App,8,5,1.0,0,40,21,0,29.466666666666665
INC19971,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,13,1,10.916666666666666
INC19972,Variant 1,Low,Service Request,Email,6,3,0.0,0,18,17,1,18.033333333333335
INC19973,Variant 3,Low,Maintenance,Website,8,4,1.0,0,32,10,0,29.0
INC19974,Variant 3,Low,Service Request,Phone,8,4,1.0,0,32,12,0,20.9
INC19975,Variant 2,Low,Feature Request,Website,4,3,0.0,1,12,21,0,10.283333333333333
INC19976,Variant 3,High,Performance Issue,App,8,3,1.0,0,24,14,0,6.75
INC19977,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,6,0,10.716666666666667
INC19978,Variant 13,Medium,Bug,Website,11,6,1.0,0,66,2,0,16.383333333333333
INC19979,Variant 12,High,Feature Request,Website,6,3,0.0,0,18,0,0,6.033333333333333
INC1998,Variant 10,Medium,Performance Issue,Website,6,3,1.0,1,18,6,0,6.516666666666667
INC19980,Variant 5,Low,Performance Issue,Website,12,5,1.0,1,60,5,0,35.78333333333333
INC19981,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,13,0,14.466666666666667
INC19982,Variant 3,Medium,Incident,App,8,5,1.0,0,40,18,1,12.866666666666667
INC19983,Variant 3,Medium,Service Request,Email,8,3,1.0,0,24,16,1,11.866666666666667
INC19984,Variant 4,Medium,Performance Issue,App,7,4,1.0,0,28,1,0,10.333333333333334
INC19985,Variant 5,High,Performance Issue,Email,12,6,1.0,1,72,1,0,11.566666666666666
INC19986,Variant 1,High,Service Request,Email,6,3,0.0,0,18,14,0,5.133333333333334
INC19987,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,7,0,14.216666666666667
INC19988,Variant 1,Low,Incident,Website,6,3,0.0,0,18,4,1,21.616666666666667
INC19989,Variant 3,High,Feature Request,Website,8,5,1.0,0,40,14,1,7.433333333333334
INC1999,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,4,0,8.066666666666666
INC19990,Variant 12,High,Feature Request,Email,6,4,0.0,0,24,15,0,3.566666666666667
INC19991,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,16,0,8.333333333333334
INC19992,Variant 3,High,Service Request,App,8,3,1.0,0,24,15,0,6.8
INC19993,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,18,1,12.3
INC19994,Variant 6,High,Performance Issue,Email,10,8,2.0,0,80,5,1,7.75
INC19996,Variant 3,Low,Incident,Website,8,4,1.0,0,32,12,0,32.13333333333333
INC19997,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,0,0,7.366666666666666
INC19998,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,21,0,12.816666666666666
INC19999,Variant 8,Medium,Bug,Email,10,2,0.0,0,20,11,1,19.8
INC2000,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,21,0,33.46666666666667
INC20000,Variant 3,Medium,Maintenance,Website,8,4,1.0,0,32,9,0,15.183333333333334
INC20001,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,2,0,9.816666666666666
INC20002,Variant 7,Medium,Bug,Email,15,8,3.0,0,120,6,1,23.3
INC20003,Variant 1,Medium,Incident,Email,6,2,0.0,0,12,11,0,8.316666666666666
INC20004,Variant 1,Medium,Performance Issue,App,6,3,0.0,0,18,15,0,11.183333333333334
INC20005,Variant 3,Low,Technical Issue,Email,8,4,1.0,0,32,1,1,32.28333333333333
INC20006,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,8,0,10.7
INC20007,Variant 10,Low,Feature Request,Website,6,3,1.0,1,18,8,0,13.883333333333333
INC20008,Variant 3,Medium,Incident,App,8,4,1.0,0,32,20,0,17.266666666666666
INC20009,Variant 1,Low,Bug,Website,6,3,0.0,0,18,17,1,16.75
INC2001,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,3,0,11.3
INC20010,Variant 10,High,Bug,Email,6,4,1.0,1,24,2,0,6.083333333333333
INC20011,Variant 1,Medium,Service Request,Email,6,3,0.0,0,18,17,0,7.816666666666666
INC20012,Variant 3,Low,Feature Request,Phone,8,4,1.0,0,32,10,0,20.633333333333333
INC20013,Variant 9,Medium,Feature Request,Email,10,4,1.0,0,40,11,0,21.833333333333332
INC20014,Variant 7,Medium,Bug,Website,15,8,3.0,0,120,12,0,20.2
INC20015,Variant 10,Low,Performance Issue,Phone,6,3,1.0,1,18,1,0,20.2
INC20016,Variant 3,High,Incident,Email,8,3,1.0,0,24,13,0,8.383333333333333
INC20017,Variant 4,Low,Incident,Email,7,5,1.0,0,35,8,0,24.383333333333333
INC20018,Variant 7,Medium,Bug,Email,15,6,3.0,0,90,1,0,20.766666666666666
INC20019,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,13,0,7.15
INC2002,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,15,0,12.433333333333334
INC20020,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,20,0,31.116666666666667
INC20021,Variant 6,Low,Incident,App,10,6,2.0,0,60,22,0,30.45
INC20022,Variant 11,Medium,Feature Request,Website,6,3,0.0,0,18,4,0,8.2
INC20023,Variant 3,Medium,Maintenance,Website,8,4,1.0,0,32,10,0,11.316666666666666
INC20024,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,22,0,22.1
INC20025,Variant 1,High,Feature Request,Website,6,3,0.0,0,18,9,0,5.683333333333334
INC20026,Variant 4,Low,Incident,Website,7,5,1.0,0,35,21,0,22.733333333333334
INC20027,Variant 3,High,Feature Request,Website,8,5,1.0,0,40,9,0,6.566666666666666
INC20028,Variant 3,Medium,Technical Issue,Email,8,3,1.0,0,24,4,0,16.6
INC20029,Variant 6,Medium,Bug,Email,10,7,2.0,0,70,20,0,15.033333333333333
INC2003,Variant 3,Medium,Performance Issue,Email,8,6,1.0,0,48,5,0,13.15
INC20030,Variant 1,Low,Bug,App,6,3,0.0,0,18,7,0,21.483333333333334
INC20031,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,1,0,12.116666666666667
INC20032,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,17,0,6.433333333333334
INC20033,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,19,0,27.366666666666667
INC20034,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,14,0,9.766666666666667
INC20035,Variant 3,Medium,Incident,Website,8,5,1.0,0,40,8,0,13.4
INC20036,Variant 2,Medium,Incident,Website,4,3,0.0,1,12,13,0,5.283333333333333
INC20037,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,2,0,10.55
INC20038,Variant 1,High,Feature Request,Email,6,3,0.0,0,18,19,0,6.05
INC20039,Variant 3,Medium,Performance Issue,Email,8,5,1.0,0,40,0,0,16.083333333333332
INC2004,Variant 3,Low,Performance Issue,Email,8,6,1.0,0,48,16,0,27.083333333333332
INC20040,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,6,0,32.95
INC20041,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,10,0,9.116666666666667
INC20042,Variant 4,Medium,Service Request,Website,7,5,1.0,0,35,13,1,13.75
INC20043,Variant 1,Medium,Incident,Phone,6,3,0.0,0,18,7,0,10.483333333333333
INC20044,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,13,0,14.65
INC20045,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,6,0,6.883333333333334
INC20046,Variant 9,Medium,Feature Request,Website,10,5,1.0,0,50,8,0,16.316666666666666
INC20047,Variant 3,Medium,Maintenance,Website,8,4,1.0,0,32,20,0,12.183333333333334
INC20048,Variant 11,Medium,Bug,Website,6,3,0.0,0,18,0,0,8.6
INC20049,Variant 5,Medium,Incident,Website,12,5,1.0,1,60,18,0,16.15
INC2005,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,6,0,9.466666666666667
INC20050,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,2,0,25.216666666666665
INC20051,Variant 1,High,Technical Issue,Email,6,3,0.0,0,18,23,0,4.7
INC20052,Variant 1,Low,Bug,Website,6,2,0.0,0,12,4,0,19.833333333333332
INC20053,Variant 3,High,Maintenance,Phone,8,4,1.0,0,32,13,0,7.6
INC20054,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,10,1,8.683333333333334
INC20055,Variant 5,Medium,Technical Issue,Phone,12,4,1.0,1,48,7,0,19.333333333333332
INC20056,Variant 10,Low,Incident,Email,6,3,1.0,1,18,12,0,19.8
INC20057,Variant 1,Low,Bug,Email,6,3,0.0,0,18,0,0,17.85
INC20058,Variant 1,High,Bug,Website,6,3,0.0,0,18,23,0,4.85
INC2006,Variant 9,Low,Bug,Website,10,5,1.0,0,50,2,1,33.7
INC20060,Variant 6,Low,Bug,Website,10,7,2.0,0,70,8,0,33.35
INC20061,Variant 4,Medium,Incident,Website,7,5,1.0,0,35,15,0,10.783333333333333
INC20063,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,15,0,15.316666666666666
INC20064,Variant 1,High,Feature Request,Email,6,2,0.0,0,12,15,0,2.8
INC20065,Variant 10,High,Bug,Website,6,3,1.0,1,18,5,0,4.45
INC20066,Variant 2,Medium,Bug,Website,4,3,0.0,1,12,13,0,5.233333333333333
INC20067,Variant 3,Medium,Incident,Email,8,6,1.0,0,48,4,0,13.666666666666666
INC20068,Variant 6,High,Service Request,Email,10,8,2.0,0,80,18,0,9.416666666666666
INC20069,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,17,1,8.15
INC2007,Variant 3,High,Performance Issue,Website,8,6,1.0,0,48,3,0,7.966666666666667
INC20070,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,5,0,6.133333333333334
INC20071,Variant 1,High,Bug,Email,6,2,0.0,0,12,8,0,5.133333333333334
INC20072,Variant 5,Medium,Incident,Website,12,5,1.0,1,60,15,0,19.833333333333332
INC20073,Variant 3,Low,Feature Request,Email,8,4,1.0,0,32,10,0,27.866666666666667
INC20074,Variant 1,Low,Feature Request,Website,6,2,0.0,0,12,6,0,19.466666666666665
INC20075,Variant 1,Low,Bug,Email,6,2,0.0,0,12,23,0,18.033333333333335
INC20076,Variant 3,Low,Technical Issue,Email,8,4,1.0,0,32,22,0,29.066666666666666
INC20077,Variant 3,High,Feature Request,Website,8,5,1.0,0,40,6,0,6.6
INC20078,Variant 5,Medium,Bug,Website,12,6,1.0,1,72,4,0,18.5
INC20079,Variant 3,Medium,Service Request,Website,8,5,1.0,0,40,17,0,11.866666666666667
INC2008,Variant 1,Medium,Incident,Phone,6,3,0.0,0,18,8,0,7.733333333333333
INC20080,Variant 2,High,Incident,Website,4,2,0.0,1,8,3,0,2.8
INC20081,Variant 6,High,Performance Issue,Email,10,6,2.0,0,60,3,1,9.083333333333334
INC20082,Variant 2,Medium,Feature Request,Email,4,3,0.0,1,12,12,1,3.3333333333333335
INC20083,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,12,1,9.2
INC20084,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,0,0,10.65
INC20085,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,18,0,9.666666666666666
INC20086,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,11,0,5.683333333333334
INC20087,Variant 1,Low,Service Request,Phone,6,3,0.0,0,18,4,0,18.0
INC20088,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,22,0,11.766666666666667
INC20089,Variant 3,Medium,Service Request,Email,8,5,1.0,0,40,4,0,15.833333333333334
INC2009,Variant 2,Medium,Incident,Email,4,2,0.0,1,8,16,1,3.5833333333333335
INC20090,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,6,0,10.733333333333333
INC20091,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,6,0,8.983333333333333
INC20092,Variant 2,Low,Performance Issue,Website,4,2,0.0,1,8,9,1,8.916666666666666
INC20093,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,7,1,9.85
INC20094,Variant 2,Medium,Bug,Website,4,2,0.0,1,8,23,0,2.85
INC20095,Variant 8,Medium,Service Request,Website,10,2,0.0,0,20,6,1,16.583333333333332
INC20096,Variant 4,High,Bug,Email,7,5,1.0,0,35,22,0,6.783333333333333
INC20097,Variant 1,High,Bug,Email,6,2,0.0,0,12,5,1,4.766666666666667
INC20098,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,11,0,16.683333333333334
INC20099,Variant 4,Medium,Performance Issue,Email,7,5,1.0,0,35,19,0,10.15
INC2010,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,12,0,10.65
INC20100,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,7,0,13.133333333333333
INC20101,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,17,0,27.416666666666668
INC20102,Variant 1,Low,Incident,Phone,6,3,0.0,0,18,16,0,18.383333333333333
INC20103,Variant 1,High,Maintenance,App,6,3,0.0,0,18,3,1,4.8
INC20104,Variant 4,Medium,Feature Request,Email,7,4,1.0,0,28,13,1,11.066666666666666
INC20105,Variant 3,Medium,Performance Issue,Email,8,5,1.0,0,40,17,0,13.8
INC20106,Variant 2,Medium,Bug,Website,4,3,0.0,1,12,6,1,4.6
INC20107,Variant 4,Low,Performance Issue,Email,7,4,1.0,0,28,2,0,18.333333333333332
INC20108,Variant 3,High,Incident,Website,8,4,1.0,0,32,5,0,7.533333333333333
INC20109,Variant 1,Medium,Performance Issue,Email,6,3,0.0,0,18,2,0,6.816666666666666
INC2011,Variant 11,Medium,Performance Issue,Website,6,3,0.0,0,18,11,0,7.1
INC20110,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,10,0,14.333333333333334
INC20111,Variant 1,Low,Bug,Website,6,3,0.0,0,18,6,0,20.6
INC20112,Variant 3,High,Incident,Website,8,6,1.0,0,48,7,0,6.466666666666667
INC20113,Variant 8,Medium,Bug,Website,10,3,0.0,0,30,13,1,18.9
INC20114,Variant 3,High,Performance Issue,Email,8,3,1.0,0,24,23,0,6.533333333333333
INC20115,Variant 1,Medium,Feature Request,App,6,2,0.0,0,12,13,0,10.283333333333333
INC20116,Variant 1,Low,Service Request,Website,6,3,0.0,0,18,2,1,23.766666666666666
INC20117,Variant 3,High,Incident,Phone,8,4,1.0,0,32,0,1,6.65
INC20118,Variant 3,High,Performance Issue,Email,8,4,1.0,0,32,10,0,6.95
INC20119,Variant 5,Medium,Maintenance,Website,12,5,1.0,1,60,12,0,19.733333333333334
INC2012,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,23,0,9.783333333333333
INC20120,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,14,1,8.383333333333333
INC20121,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,5,0,14.3
INC20122,Variant 3,Medium,Incident,Website,8,3,1.0,0,24,22,1,15.033333333333333
INC20124,Variant 1,Medium,Performance Issue,Phone,6,3,0.0,0,18,12,0,8.033333333333333
INC20125,Variant 3,High,Maintenance,Website,8,4,1.0,0,32,13,0,7.083333333333333
INC20126,Variant 1,Medium,Incident,Email,6,2,0.0,0,12,19,1,7.066666666666666
INC20127,Variant 3,Low,Feature Request,Website,8,4,1.0,0,32,0,0,25.966666666666665
INC20128,Variant 1,High,Service Request,Website,6,3,0.0,0,18,14,0,4.616666666666666
INC20129,Variant 1,Low,Maintenance,Website,6,2,0.0,0,12,0,0,16.05
INC2013,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,21,0,9.966666666666667
INC20130,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,3,0,12.183333333333334
INC20131,Variant 1,High,Feature Request,Website,6,2,0.0,0,12,5,0,4.983333333333333
INC20132,Variant 1,High,Service Request,Website,6,3,0.0,0,18,5,1,5.383333333333334
INC20133,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,18,0,6.9
INC20134,Variant 3,High,Performance Issue,Email,8,4,1.0,0,32,15,1,8.983333333333333
INC20135,Variant 10,Medium,Bug,Website,6,4,1.0,1,24,14,1,8.616666666666667
INC20136,Variant 3,Low,Technical Issue,Email,8,5,1.0,0,40,22,0,25.95
INC20137,Variant 3,High,Feature Request,Website,8,4,1.0,0,32,8,0,7.366666666666666
INC20139,Variant 3,Medium,Performance Issue,Email,8,5,1.0,0,40,8,0,12.5
INC2014,Variant 4,High,Bug,Website,7,4,1.0,0,28,1,0,5.066666666666666
INC20140,Variant 8,High,Bug,Website,10,3,0.0,0,30,12,1,9.716666666666667
INC20141,Variant 3,Low,Feature Request,Email,8,4,1.0,0,32,7,1,26.483333333333334
INC20142,Variant 1,High,Incident,Email,6,3,0.0,0,18,22,0,5.05
INC20143,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,14,1,15.85
INC20144,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,19,0,15.966666666666667
INC20145,Variant 1,Medium,Performance Issue,Website,6,2,0.0,0,12,8,0,8.4
INC20146,Variant 3,Medium,Feature Request,App,8,5,1.0,0,40,0,0,15.5
INC20147,Variant 4,High,Service Request,Website,7,5,1.0,0,35,19,0,5.65
INC20148,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,12,0,25.433333333333334
INC20149,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,6,0,15.083333333333334
INC2015,Variant 3,Medium,Performance Issue,Phone,8,4,1.0,0,32,19,1,12.116666666666667
