Case ID,Priority,Issue Type,Report Channel,Variant,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,SLA_Violation,SLA_Risk_Probability,Risk_Level
INC26971,Medium,Performance Issue,Website,Variant 3,8,3,1.0,0,24,3,0,0,0.0034583881394409234,Dusuk
INC26972,Medium,Feature Request,Phone,Variant 3,8,4,1.0,0,32,19,0,0,0.013515438209661787,Dusuk
INC26973,Low,Bug,Email,Variant 1,6,3,0.0,0,18,8,0,0,0.0,Dusuk
INC26974,Medium,Incident,Email,Variant 5,12,5,1.0,1,60,11,1,0,0.04691370701633328,Dusuk
INC26975,Medium,Bug,Email,Variant 4,7,4,1.0,0,28,20,0,0,0.007045666430747106,Dusuk
INC26976,Medium,Incident,Website,Variant 10,6,4,1.0,1,24,22,1,0,0.0,Dusuk
INC26977,Medium,Performance Issue,Email,Variant 1,6,2,0.0,0,12,19,0,0,0.0,Dusuk
INC26978,Medium,Performance Issue,Email,Variant 3,8,5,1.0,0,40,10,0,0,0.005760761482384183,Dusuk
INC26979,Low,Incident,Website,Variant 1,6,3,0.0,0,18,17,0,0,0.0,Dusuk
INC2698,High,Bug,App,Variant 1,6,3,0.0,0,18,20,1,0,0.0,Dusuk
INC26980,High,Feature Request,Website,Variant 1,6,3,0.0,0,18,1,0,0,0.0,Dusuk
INC26981,High,Bug,Email,Variant 1,6,3,0.0,0,18,0,0,0,0.0,Dusuk
INC26982,Medium,Performance Issue,Email,Variant 3,8,5,1.0,0,40,19,1,0,0.0,Dusuk
INC26983,Low,Incident,Website,Variant 3,8,5,1.0,0,40,22,1,0,0.0071919045387734285,Dusuk
INC26984,Medium,Incident,Email,Variant 1,6,3,0.0,0,18,14,0,0,0.0,Dusuk
INC26985,Medium,Feature Request,Website,Variant 1,6,2,0.0,0,12,20,0,0,0.0,Dusuk
INC26986,Low,Service Request,Website,Variant 3,8,5,1.0,0,40,0,1,0,0.0028009421728076083,Dusuk
INC26987,High,Service Request,Website,Variant 3,8,5,1.0,0,40,3,0,0,0.05736302210437388,Dusuk
INC26988,Low,Performance Issue,App,Variant 4,7,5,1.0,0,35,18,1,0,0.007076841827370437,Dusuk
INC26989,Low,Bug,Email,Variant 1,6,3,0.0,0,18,15,0,0,0.0,Dusuk
INC2699,High,Bug,Website,Variant 7,15,7,3.0,0,105,5,1,1,0.9954538956411693,Yuksek
INC26990,Low,Bug,Website,Variant 1,6,3,0.0,0,18,3,0,0,0.0,Dusuk
INC26991,High,Feature Request,Website,Variant 1,6,2,0.0,0,12,17,1,0,0.0013501596123372298,Dusuk
INC26992,Low,Performance Issue,Website,Variant 3,8,3,1.0,0,24,19,0,0,0.016732497893497934,Dusuk
INC26993,High,Service Request,Website,Variant 1,6,3,0.0,0,18,3,0,0,0.0,Dusuk
INC26994,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,16,0,0,0.0,Dusuk
INC26995,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,1,0,0,0.0019374195212224158,Dusuk
INC26996,Low,Feature Request,Email,Variant 3,8,5,1.0,0,40,14,0,0,0.0,Dusuk
INC26997,Medium,Bug,Email,Variant 2,4,2,0.0,1,8,13,0,0,0.0,Dusuk
INC26998,Medium,Performance Issue,Email,Variant 8,10,3,0.0,0,30,18,0,0,0.03561548972399806,Dusuk
INC26999,Medium,Service Request,Email,Variant 9,10,4,1.0,0,40,12,1,0,0.05857651828949209,Dusuk
INC2700,Medium,Service Request,Website,Variant 3,8,4,1.0,0,32,16,0,0,0.0019374195212224158,Dusuk
INC27000,Medium,Feature Request,Email,Variant 3,8,4,1.0,0,32,21,0,0,0.0019374195212224158,Dusuk
INC27001,Medium,Bug,Website,Variant 4,7,5,1.0,0,35,21,1,0,0.0,Dusuk
INC27002,High,Feature Request,Email,Variant 3,8,5,1.0,0,40,3,0,1,0.7183937915462221,Yuksek
INC27003,Low,Bug,Email,Variant 1,6,3,0.0,0,18,16,0,0,0.0,Dusuk
INC27004,Medium,Service Request,Website,Variant 5,12,5,1.0,1,60,21,0,0,0.033414500003748446,Dusuk
INC27005,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,8,1,0,0.0,Dusuk
INC27006,Low,Incident,Website,Variant 1,6,3,0.0,0,18,10,0,0,0.0,Dusuk
INC27007,Medium,Feature Request,Email,Variant 3,8,5,1.0,0,40,13,0,0,0.0019374195212224158,Dusuk
INC27008,Medium,Bug,Website,Variant 6,10,6,2.0,0,60,0,1,0,0.02610694777528236,Dusuk
INC27009,Medium,Service Request,Website,Variant 3,8,3,1.0,0,24,17,0,0,0.0019374195212224158,Dusuk
INC2701,High,Service Request,Email,Variant 1,6,3,0.0,0,18,23,0,0,0.0,Dusuk
INC27011,Medium,Performance Issue,Email,Variant 3,8,6,1.0,0,48,11,0,0,0.00941640826663324,Dusuk
INC27012,Low,Service Request,Email,Variant 3,8,5,1.0,0,40,15,0,0,0.007345034460553723,Dusuk
INC27013,Low,Performance Issue,Email,Variant 12,6,3,0.0,0,18,20,0,0,0.0,Dusuk
INC27014,Medium,Bug,Email,Variant 7,15,7,3.0,0,105,21,0,0,0.5905747778167266,Orta
INC27015,Medium,Performance Issue,Email,Variant 5,12,4,1.0,1,48,0,0,0,0.06432316218811873,Dusuk
INC27016,Medium,Feature Request,Website,Variant 8,10,3,0.0,0,30,18,1,0,0.02150630335896566,Dusuk
INC27017,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,15,0,0,0.0019374195212224158,Dusuk
INC27018,Low,Bug,Email,Variant 1,6,3,0.0,0,18,14,0,0,0.0,Dusuk
INC2702,High,Technical Issue,Email,Variant 4,7,4,1.0,0,28,6,1,1,0.600310202256361,Orta
INC27020,Medium,Bug,App,Variant 4,7,5,1.0,0,35,12,0,0,0.019735036263397475,Dusuk
INC27021,Low,Technical Issue,Website,Variant 3,8,4,1.0,0,32,22,0,0,0.00476862554244231,Dusuk
INC27022,Low,Feature Request,Website,Variant 3,8,4,1.0,0,32,12,0,0,0.0,Dusuk
INC27023,High,Feature Request,Website,Variant 3,8,5,1.0,0,40,1,1,0,0.18423020932979184,Dusuk
INC27024,Low,Technical Issue,Website,Variant 3,8,5,1.0,0,40,21,0,0,0.0356945185249049,Dusuk
INC27025,Medium,Feature Request,Email,Variant 1,6,2,0.0,0,12,15,0,0,0.0,Dusuk
INC27026,Low,Bug,App,Variant 4,7,5,1.0,0,35,6,0,0,0.01964121943603517,Dusuk
INC27027,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,3,0,0,0.0,Dusuk
INC27028,Low,Feature Request,Email,Variant 3,8,4,1.0,0,32,21,1,0,0.0,Dusuk
INC27029,Low,Feature Request,Website,Variant 3,8,5,1.0,0,40,16,0,0,0.0023832881999059493,Dusuk
INC2703,Medium,Performance Issue,Website,Variant 5,12,6,1.0,1,72,6,0,0,0.026922014316964994,Dusuk
INC27030,Medium,Incident,Phone,Variant 1,6,3,0.0,0,18,1,0,0,0.0,Dusuk
INC27031,Low,Incident,App,Variant 3,8,5,1.0,0,40,10,0,0,0.00954095617593476,Dusuk
INC27032,Medium,Bug,Email,Variant 7,15,8,3.0,0,120,19,1,0,0.35725302425518407,Dusuk
INC27033,Low,Bug,Email,Variant 1,6,2,0.0,0,12,6,1,0,0.0,Dusuk
INC27034,Low,Maintenance,Email,Variant 1,6,3,0.0,0,18,23,1,0,0.0,Dusuk
INC27035,Medium,Incident,Email,Variant 3,8,4,1.0,0,32,14,0,0,0.0019374195212224158,Dusuk
INC27036,Medium,Incident,Website,Variant 1,6,3,0.0,0,18,16,1,0,0.0,Dusuk
INC27037,Medium,Feature Request,Website,Variant 3,8,4,1.0,0,32,5,1,0,0.013008633869562724,Dusuk
INC27038,Medium,Incident,Email,Variant 11,6,3,0.0,0,18,8,0,0,0.0,Dusuk
INC27039,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,10,0,0,0.0019374195212224158,Dusuk
INC2704,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,10,0,0,0.0,Dusuk
INC27040,Low,Service Request,Email,Variant 1,6,2,0.0,0,12,1,0,0,0.0,Dusuk
INC27041,Low,Service Request,App,Variant 3,8,5,1.0,0,40,4,1,0,0.0050837873993820615,Dusuk
INC27042,Medium,Feature Request,Email,Variant 3,8,4,1.0,0,32,10,0,0,0.0019374195212224158,Dusuk
INC27043,Low,Performance Issue,Website,Variant 3,8,5,1.0,0,40,5,1,0,0.003979098485432858,Dusuk
INC27044,Medium,Bug,Website,Variant 4,7,5,1.0,0,35,17,0,0,0.005093712031701409,Dusuk
INC27045,Medium,Technical Issue,Email,Variant 10,6,4,1.0,1,24,18,0,0,0.003267427158160926,Dusuk
INC27046,High,Performance Issue,Website,Variant 3,8,4,1.0,0,32,17,0,0,0.5935442707542076,Orta
INC27047,Medium,Performance Issue,Email,Variant 2,4,3,0.0,1,12,21,0,0,0.0,Dusuk
INC27048,Medium,Service Request,Website,Variant 3,8,3,1.0,0,24,11,0,0,0.0019374195212224158,Dusuk
INC27049,Medium,Feature Request,Email,Variant 1,6,3,0.0,0,18,21,1,0,0.0,Dusuk
INC2705,Medium,Maintenance,App,Variant 1,6,3,0.0,0,18,4,1,0,0.0,Dusuk
INC27050,Medium,Bug,Email,Variant 4,7,4,1.0,0,28,8,0,0,0.0268474020136001,Dusuk
INC27051,Medium,Incident,Email,Variant 1,6,2,0.0,0,12,3,1,0,0.0,Dusuk
INC27052,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,4,1,0,0.0,Dusuk
INC27053,Medium,Feature Request,Website,Variant 3,8,4,1.0,0,32,16,0,0,0.0019374195212224158,Dusuk
INC27054,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,7,0,0,0.0019374195212224158,Dusuk
INC27056,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,18,1,0,0.0,Dusuk
INC27057,Medium,Performance Issue,Email,Variant 1,6,3,0.0,0,18,12,0,0,0.0,Dusuk
INC27058,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,23,0,0,0.0,Dusuk
INC2706,Medium,Technical Issue,Email,Variant 8,10,3,0.0,0,30,9,0,0,0.02466297785972536,Dusuk
INC27060,Medium,Technical Issue,Email,Variant 5,12,5,1.0,1,60,22,0,0,0.07876743220184591,Dusuk
INC27061,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,15,0,0,0.0045484516761344785,Dusuk
INC27062,Medium,Performance Issue,App,Variant 3,8,5,1.0,0,40,0,0,0,0.0019374195212224158,Dusuk
INC27063,High,Feature Request,Website,Variant 3,8,4,1.0,0,32,7,0,0,0.579860403146641,Orta
INC27064,Low,Incident,Website,Variant 1,6,3,0.0,0,18,12,1,0,0.0,Dusuk
INC27065,Medium,Bug,Website,Variant 7,15,9,3.0,0,135,1,1,0,0.2920473202863305,Dusuk
INC27066,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,2,0,0,0.0,Dusuk
INC27067,Medium,Feature Request,App,Variant 5,12,6,1.0,1,72,16,0,0,0.035114936036672935,Dusuk
INC27068,Medium,Performance Issue,Website,Variant 1,6,3,0.0,0,18,13,0,0,0.0,Dusuk
INC27069,Low,Feature Request,Website,Variant 3,8,5,1.0,0,40,3,1,0,0.023033745021022664,Dusuk
INC2707,Medium,Performance Issue,App,Variant 3,8,3,1.0,0,24,17,1,0,0.013612110083777608,Dusuk
INC27070,Medium,Incident,Website,Variant 10,6,4,1.0,1,24,5,0,0,0.0,Dusuk
INC27071,Low,Performance Issue,Website,Variant 3,8,4,1.0,0,32,6,0,0,0.0,Dusuk
INC27072,Medium,Incident,Email,Variant 4,7,5,1.0,0,35,20,0,0,0.015424055361547095,Dusuk
INC27073,Low,Performance Issue,Email,Variant 3,8,5,1.0,0,40,21,1,0,0.002693620026089119,Dusuk
INC27074,Low,Feature Request,Email,Variant 1,6,3,0.0,0,18,16,1,0,0.0,Dusuk
INC27075,Low,Service Request,Website,Variant 1,6,3,0.0,0,18,9,0,0,0.0,Dusuk
INC27076,Low,Incident,Website,Variant 3,8,5,1.0,0,40,5,1,0,0.00962374493344378,Dusuk
INC27077,Medium,Feature Request,Email,Variant 2,4,3,0.0,1,12,23,0,0,0.0,Dusuk
INC27078,Medium,Incident,Website,Variant 3,8,5,1.0,0,40,7,1,0,0.0,Dusuk
INC27079,Medium,Performance Issue,Email,Variant 3,8,5,1.0,0,40,1,0,0,0.0019374195212224158,Dusuk
INC2708,Medium,Incident,Website,Variant 3,8,5,1.0,0,40,21,0,0,0.0019374195212224158,Dusuk
INC27080,Low,Technical Issue,Website,Variant 1,6,3,0.0,0,18,17,0,0,0.0,Dusuk
INC27081,Medium,Performance Issue,Email,Variant 1,6,3,0.0,0,18,7,0,0,0.0,Dusuk
INC27082,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,12,0,0,0.006173925970743205,Dusuk
INC27083,Low,Bug,Website,Variant 1,6,3,0.0,0,18,2,0,0,0.0,Dusuk
INC27084,Medium,Bug,Website,Variant 6,10,6,2.0,0,60,20,0,0,0.007260893450454798,Dusuk
INC27085,Low,Performance Issue,App,Variant 3,8,5,1.0,0,40,7,0,0,0.0,Dusuk
INC27086,Medium,Feature Request,Website,Variant 3,8,3,1.0,0,24,3,0,0,0.0019374195212224158,Dusuk
INC27087,Medium,Maintenance,Website,Variant 5,12,5,1.0,1,60,2,0,0,0.028146467436974843,Dusuk
INC27089,Medium,Bug,Email,Variant 4,7,3,1.0,0,21,2,1,0,0.004092301266880133,Dusuk
INC2709,Medium,Maintenance,Website,Variant 3,8,4,1.0,0,32,3,0,0,0.00557563970811517,Dusuk
INC27090,Medium,Performance Issue,Email,Variant 3,8,3,1.0,0,24,11,0,0,0.0019374195212224158,Dusuk
INC27091,Medium,Feature Request,Website,Variant 1,6,2,0.0,0,12,6,1,0,0.0,Dusuk
INC27092,Medium,Incident,Website,Variant 2,4,3,0.0,1,12,18,1,0,0.0,Dusuk
INC27093,Medium,Incident,Website,Variant 10,6,3,1.0,1,18,12,0,0,0.0,Dusuk
INC27094,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,6,1,0,0.0,Dusuk
INC27095,Low,Feature Request,Phone,Variant 3,8,5,1.0,0,40,7,1,0,0.0,Dusuk
INC27096,Medium,Bug,Website,Variant 7,15,7,3.0,0,105,6,0,0,0.11062167924291141,Dusuk
INC27097,Medium,Incident,Email,Variant 1,6,2,0.0,0,12,4,1,0,0.0,Dusuk
INC27098,Medium,Feature Request,Website,Variant 8,10,3,0.0,0,30,17,0,0,0.004053076924636692,Dusuk
INC27099,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,3,1,0,0.0,Dusuk
INC2710,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,8,1,0,0.0,Dusuk
INC27100,Medium,Maintenance,Website,Variant 1,6,2,0.0,0,12,8,0,0,0.0,Dusuk
INC27102,Medium,Maintenance,Website,Variant 3,8,4,1.0,0,32,4,1,0,0.003872603912785719,Dusuk
INC27103,High,Technical Issue,Email,Variant 1,6,3,0.0,0,18,23,1,0,0.0,Dusuk
INC27104,Low,Performance Issue,Website,Variant 1,6,3,0.0,0,18,21,0,0,0.0,Dusuk
INC27105,Low,Feature Request,Website,Variant 12,6,3,0.0,0,18,12,0,0,0.0,Dusuk
INC27106,High,Bug,Email,Variant 1,6,3,0.0,0,18,17,0,0,0.0,Dusuk
INC27107,High,Feature Request,Website,Variant 3,8,5,1.0,0,40,17,0,0,0.5660007800214397,Orta
INC27108,Medium,Performance Issue,Website,Variant 3,8,3,1.0,0,24,17,1,0,0.009220864191934169,Dusuk
INC27109,Medium,Incident,Website,Variant 1,6,3,0.0,0,18,1,0,0,0.0,Dusuk
INC2711,Low,Feature Request,Email,Variant 1,6,2,0.0,0,12,12,1,0,0.0,Dusuk
INC27110,Low,Performance Issue,Website,Variant 3,8,5,1.0,0,40,12,0,0,0.0,Dusuk
INC27111,Medium,Technical Issue,Phone,Variant 1,6,2,0.0,0,12,1,1,0,0.0,Dusuk
INC27112,High,Performance Issue,Email,Variant 3,8,5,1.0,0,40,3,1,0,0.24560270745227375,Dusuk
INC27113,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,13,0,0,0.0,Dusuk
INC27114,High,Incident,Website,Variant 3,8,5,1.0,0,40,17,0,1,0.7713530415559968,Yuksek
INC27115,High,Service Request,Email,Variant 3,8,3,1.0,0,24,2,1,0,0.46282515086461445,Orta
INC27116,Low,Maintenance,Email,Variant 1,6,3,0.0,0,18,3,0,0,0.0,Dusuk
INC27117,Medium,Incident,Website,Variant 2,4,2,0.0,1,8,6,0,0,0.0,Dusuk
INC27118,Medium,Service Request,Website,Variant 1,6,3,0.0,0,18,6,1,0,0.0,Dusuk
INC27119,Medium,Feature Request,Website,Variant 4,7,5,1.0,0,35,15,0,0,0.0,Dusuk
INC2712,Medium,Incident,Website,Variant 3,8,5,1.0,0,40,1,0,0,0.0019374195212224158,Dusuk
INC27120,Medium,Performance Issue,Email,Variant 10,6,3,1.0,1,18,14,0,0,0.0,Dusuk
INC27121,Medium,Incident,Website,Variant 3,8,5,1.0,0,40,11,0,0,0.0019374195212224158,Dusuk
INC27122,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,22,0,0,0.0019374195212224158,Dusuk
INC27123,Medium,Technical Issue,Email,Variant 8,10,3,0.0,0,30,11,0,0,0.02466297785972536,Dusuk
INC27124,Low,Feature Request,Website,Variant 3,8,4,1.0,0,32,10,1,0,0.0028009421728076083,Dusuk
INC27125,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,7,0,0,0.0019374195212224158,Dusuk
INC27126,Low,Performance Issue,Website,Variant 12,6,3,0.0,0,18,13,0,0,0.0,Dusuk
INC27127,Medium,Performance Issue,Email,Variant 1,6,2,0.0,0,12,6,0,0,0.0,Dusuk
INC27128,Medium,Bug,Email,Variant 7,15,9,3.0,0,135,8,0,1,0.709133658592074,Yuksek
INC27129,Medium,Feature Request,Website,Variant 10,6,3,1.0,1,18,0,0,0,0.0,Dusuk
INC2713,Medium,Bug,App,Variant 1,6,3,0.0,0,18,11,0,0,0.0,Dusuk
INC27130,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,16,1,0,0.0,Dusuk
INC27131,High,Feature Request,Email,Variant 1,6,3,0.0,0,18,17,0,0,0.0,Dusuk
INC27132,High,Performance Issue,Website,Variant 3,8,5,1.0,0,40,21,1,0,0.5763407993846648,Orta
INC27133,Medium,Performance Issue,Email,Variant 3,8,5,1.0,0,40,17,1,0,0.0,Dusuk
INC27134,High,Feature Request,Website,Variant 4,7,4,1.0,0,28,20,0,0,0.03142046472945648,Dusuk
INC27135,Low,Feature Request,Website,Variant 3,8,5,1.0,0,40,6,0,0,0.0023832881999059493,Dusuk
INC27136,High,Incident,Website,Variant 3,8,4,1.0,0,32,11,0,0,0.08867624140915152,Dusuk
INC27137,Medium,Technical Issue,Phone,Variant 3,8,5,1.0,0,40,16,0,0,0.02604718769266551,Dusuk
INC27138,Medium,Technical Issue,Email,Variant 8,10,3,0.0,0,30,8,0,0,0.02466297785972536,Dusuk
INC27139,Low,Incident,Email,Variant 3,8,4,1.0,0,32,13,0,0,0.0,Dusuk
INC2714,Medium,Incident,Phone,Variant 5,12,5,1.0,1,60,2,0,0,0.043330800133824496,Dusuk
INC27140,Low,Bug,Website,Variant 4,7,5,1.0,0,35,18,0,0,0.0,Dusuk
INC27141,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,15,0,0,0.0019374195212224158,Dusuk
INC27142,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,11,0,0,0.0019374195212224158,Dusuk
INC27143,Low,Incident,Website,Variant 1,6,3,0.0,0,18,9,1,0,0.0,Dusuk
INC27144,Low,Feature Request,Website,Variant 1,6,3,0.0,0,18,9,0,0,0.0,Dusuk
INC27146,Low,Performance Issue,Website,Variant 3,8,4,1.0,0,32,23,0,0,0.002693620026089119,Dusuk
INC27147,Medium,Bug,Website,Variant 1,6,2,0.0,0,12,4,1,0,0.0,Dusuk
INC27148,Medium,Technical Issue,App,Variant 4,7,5,1.0,0,35,10,1,0,0.029147293805529655,Dusuk
INC27149,Medium,Feature Request,App,Variant 3,8,3,1.0,0,24,4,0,0,0.0019374195212224158,Dusuk
INC2715,Low,Bug,Website,Variant 9,10,5,1.0,0,50,14,0,0,0.08906679073709378,Dusuk
INC27150,Low,Service Request,Website,Variant 3,8,4,1.0,0,32,0,1,0,0.007807793263800366,Dusuk
INC27151,High,Performance Issue,Website,Variant 3,8,4,1.0,0,32,5,0,0,0.0702423543866218,Dusuk
INC27152,High,Incident,Website,Variant 3,8,5,1.0,0,40,4,0,0,0.24314718809118469,Dusuk
INC27153,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,15,1,0,0.0,Dusuk
INC27154,Medium,Performance Issue,Email,Variant 3,8,3,1.0,0,24,7,0,0,0.0019374195212224158,Dusuk
INC27155,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,17,0,0,0.0019374195212224158,Dusuk
INC27156,Medium,Performance Issue,Email,Variant 3,8,5,1.0,0,40,11,0,0,0.005760761482384183,Dusuk
INC27157,Medium,Feature Request,Email,Variant 1,6,3,0.0,0,18,9,0,0,0.0,Dusuk
INC27158,Low,Performance Issue,Website,Variant 1,6,3,0.0,0,18,9,0,0,0.0,Dusuk
INC27159,Medium,Performance Issue,Website,Variant 1,6,2,0.0,0,12,16,0,0,0.0,Dusuk
INC2716,Medium,Feature Request,Email,Variant 3,8,4,1.0,0,32,11,1,0,0.0,Dusuk
INC27160,Medium,Performance Issue,Email,Variant 3,8,5,1.0,0,40,14,1,0,0.0,Dusuk
INC27161,High,Performance Issue,Website,Variant 3,8,4,1.0,0,32,23,1,0,0.19462553097524635,Dusuk
INC27162,Medium,Incident,Website,Variant 4,7,6,1.0,0,42,15,0,0,0.0,Dusuk
INC27163,Medium,Incident,Website,Variant 1,6,3,0.0,0,18,12,0,0,0.0,Dusuk
INC27164,Low,Performance Issue,Website,Variant 4,7,6,1.0,0,42,8,0,0,0.048488009261201045,Dusuk
INC27165,High,Performance Issue,Website,Variant 3,8,6,1.0,0,48,18,1,0,0.3933029250878776,Dusuk
INC27166,Medium,Service Request,Email,Variant 1,6,3,0.0,0,18,22,1,0,0.0,Dusuk
INC27168,Medium,Bug,Email,Variant 1,6,2,0.0,0,12,3,0,0,0.0,Dusuk
INC27169,Low,Feature Request,Email,Variant 4,7,5,1.0,0,35,6,0,0,0.0,Dusuk
INC2717,Medium,Performance Issue,Website,Variant 1,6,3,0.0,0,18,6,1,0,0.0,Dusuk
INC27170,Medium,Feature Request,Email,Variant 8,10,3,0.0,0,30,5,0,0,0.019397546719034268,Dusuk
INC27171,Low,Bug,Website,Variant 11,6,2,0.0,0,12,10,0,0,0.0,Dusuk
INC27172,Medium,Bug,Phone,Variant 1,6,3,0.0,0,18,14,0,0,0.0,Dusuk
INC27173,High,Incident,Website,Variant 3,8,4,1.0,0,32,18,1,0,0.07362946019628186,Dusuk
INC27174,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,18,1,0,0.0,Dusuk
INC27175,Low,Feature Request,Website,Variant 3,8,4,1.0,0,32,8,0,0,0.0,Dusuk
INC27176,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,23,0,0,0.0019374195212224158,Dusuk
INC27177,Low,Service Request,Website,Variant 3,8,5,1.0,0,40,22,0,0,0.007169575304624614,Dusuk
INC27178,Low,Performance Issue,Website,Variant 3,8,5,1.0,0,40,3,0,0,0.0,Dusuk
INC27179,Low,Bug,App,Variant 2,4,3,0.0,1,12,14,0,0,0.0,Dusuk
INC2718,Low,Performance Issue,Website,Variant 3,8,5,1.0,0,40,20,1,0,0.005494562198896728,Dusuk
INC27180,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,2,1,0,0.013132718911767722,Dusuk
INC27181,Low,Service Request,Website,Variant 3,8,5,1.0,0,40,15,0,0,0.0044453686200378074,Dusuk
INC27182,Low,Feature Request,Email,Variant 3,8,5,1.0,0,40,6,1,0,0.0,Dusuk
INC27183,Medium,Feature Request,Email,Variant 1,6,3,0.0,0,18,15,0,0,0.0,Dusuk
INC27184,Medium,Technical Issue,Website,Variant 3,8,4,1.0,0,32,20,0,0,0.011521696340028554,Dusuk
INC27185,Medium,Service Request,Website,Variant 3,8,4,1.0,0,32,10,1,0,0.003430588784501371,Dusuk
INC27186,Low,Performance Issue,Email,Variant 3,8,4,1.0,0,32,12,0,0,0.0,Dusuk
INC27187,Medium,Bug,Website,Variant 8,10,3,0.0,0,30,7,0,0,0.016389246135176165,Dusuk
INC27188,Medium,Feature Request,Email,Variant 3,8,5,1.0,0,40,16,0,0,0.0019374195212224158,Dusuk
INC27189,High,Performance Issue,Website,Variant 3,8,5,1.0,0,40,21,0,0,0.5715425169668188,Orta
INC2719,Medium,Incident,Website,Variant 3,8,5,1.0,0,40,15,0,0,0.0019374195212224158,Dusuk
INC27191,Low,Bug,Website,Variant 8,10,3,0.0,0,30,8,1,0,0.04668879413535247,Dusuk
INC27192,High,Performance Issue,Email,Variant 2,4,3,0.0,1,12,17,0,0,0.0,Dusuk
INC27193,Low,Incident,Email,Variant 3,8,5,1.0,0,40,19,0,0,0.0,Dusuk
INC27194,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,18,0,0,0.0,Dusuk
INC27195,Low,Feature Request,Website,Variant 1,6,3,0.0,0,18,21,0,0,0.0,Dusuk
INC27196,Low,Performance Issue,Email,Variant 1,6,3,0.0,0,18,9,1,0,0.0,Dusuk
INC27197,Low,Performance Issue,Phone,Variant 3,8,4,1.0,0,32,7,0,0,0.0115843209932452,Dusuk
INC27198,Low,Performance Issue,Website,Variant 3,8,5,1.0,0,40,12,0,0,0.0,Dusuk
INC27199,Low,Performance Issue,Email,Variant 6,10,7,2.0,0,70,2,1,0,0.023903466665019416,Dusuk
INC2720,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,11,0,0,0.0019374195212224158,Dusuk
INC27200,Low,Bug,Website,Variant 1,6,3,0.0,0,18,12,1,0,0.0,Dusuk
INC27201,Medium,Performance Issue,Website,Variant 1,6,3,0.0,0,18,15,0,0,0.0,Dusuk
INC27202,High,Incident,Website,Variant 1,6,3,0.0,0,18,2,1,0,0.0,Dusuk
INC27203,Medium,Feature Request,Email,Variant 1,6,2,0.0,0,12,7,0,0,0.0,Dusuk
INC27204,Medium,Performance Issue,Email,Variant 6,10,6,2.0,0,60,18,0,0,0.002668997139873791,Dusuk
INC27205,Medium,Feature Request,Website,Variant 3,8,4,1.0,0,32,12,0,0,0.0019374195212224158,Dusuk
INC27206,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,6,0,0,0.0019374195212224158,Dusuk
INC27207,Medium,Performance Issue,Website,Variant 1,6,3,0.0,0,18,16,0,0,0.0,Dusuk
INC27208,Medium,Performance Issue,App,Variant 1,6,3,0.0,0,18,7,0,0,0.0,Dusuk
INC27209,Low,Service Request,Email,Variant 1,6,3,0.0,0,18,23,0,0,0.0,Dusuk
INC2721,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,5,0,0,0.0019374195212224158,Dusuk
INC27210,Medium,Feature Request,Email,Variant 1,6,3,0.0,0,18,6,1,0,0.0,Dusuk
INC27211,High,Incident,Website,Variant 3,8,6,1.0,0,48,20,0,0,0.12138085200060673,Dusuk
INC27212,Low,Incident,Website,Variant 1,6,3,0.0,0,18,3,0,0,0.0,Dusuk
INC27213,Medium,Bug,App,Variant 5,12,4,1.0,1,48,23,0,0,0.010268496077375976,Dusuk
